CrimeId;OriginalCrimeTypeName;OffenseDate;CallTime;CallDateTime;Disposition;Address;City;State;AgencyId;Range;AddressType
160941116;Assault / Battery;2016-04-03T00:00:00;9:32;2016-04-03T09:32:00;REP;500 Block Of Stanyan St;San Francisco;CA;1;;Common Location
160941119;Wz;2016-04-03T00:00:00;9:37;2016-04-03T09:37:00;CIT;700 Block Of Clayton St;San Francisco;CA;1;;Premise Address
160941122;Passing Call;2016-04-03T00:00:00;9:39;2016-04-03T09:39:00;HAN;Sf Zoo;;CA;1;;Geo-Override
160941125;Sw;2016-04-03T00:00:00;9:39;2016-04-03T09:39:00;GOA;2700 Block Of Clement St;San Francisco;CA;1;;Premise Address
160941126;Juvenile Disturbance;2016-04-03T00:00:00;9:39;2016-04-03T09:39:00;ADV;500 Block Of The Embarcadero Nor;San Francisco;CA;1;;Common Location
160941130;Passing Call;2016-04-03T00:00:00;9:41;2016-04-03T09:41:00;Not recorded;900 Block Of Sacramento St;San Francisco;CA;1;;Common Location
160941131;Drugs;2016-04-03T00:00:00;9:39;2016-04-03T09:39:00;Not recorded;0 Block Of Elgin Pk;San Francisco;CA;1;;Premise Address
160941132;Muni Inspection;2016-04-03T00:00:00;9:41;2016-04-03T09:41:00;HAN;0 Block Of California Av;Treasure Isla;CA;1;;Premise Address
160941133;Homeless Complaint;2016-04-03T00:00:00;9:39;2016-04-03T09:39:00;HAN;0 Blk Harriet St;San Francisco;CA;1;;Geo-Override
160941134;Neighbors;2016-04-03T00:00:00;9:41;2016-04-03T09:41:00;HAN;700 Block Of Ellis St;San Francisco;CA;1;;Premise Address
160941135;Sw;2016-04-03T00:00:00;9:42;2016-04-03T09:42:00;GOA;300 Block Of Madison St;San Francisco;CA;1;;Premise Address
160941137;Sw;2016-04-03T00:00:00;9:43;2016-04-03T09:43:00;HAN;800 Block Of Peru Av;San Francisco;CA;1;;Premise Address
160941140;Homeless Complaint;2016-04-03T00:00:00;9:44;2016-04-03T09:44:00;ADV;300 Block Of Bay St;San Francisco;CA;1;;Premise Address
160941141;Making A Mess;2016-04-03T00:00:00;9:43;2016-04-03T09:43:00;HAN;1400 Block Of Portola Dr;San Francisco;CA;1;;Premise Address
160941142;Suspicious Person;2016-04-03T00:00:00;9:45;2016-04-03T09:45:00;ADV;Waverly Pl/sacramento St;San Francisco;CA;1;;Intersection
160941143;Homeless Complaint;2016-04-03T00:00:00;9:44;2016-04-03T09:44:00;ADV;Harrison St/18th St;San Francisco;CA;1;;Intersection
160941144;Homeless Complaint;2016-04-03T00:00:00;9:43;2016-04-03T09:43:00;ND;200 Block Of Church St;San Francisco;CA;1;;Premise Address
160941145;Homeless Complaint;2016-04-03T00:00:00;9:43;2016-04-03T09:43:00;GOA;1600 Block Of Howard St;San Francisco;CA;1;;Premise Address
160941146;Passing Call;2016-04-03T00:00:00;9:45;2016-04-03T09:45:00;Not recorded;2000 Block Of Mission St;San Francisco;CA;1;;Premise Address
160941147;Campers W/bikes;2016-04-03T00:00:00;9:41;2016-04-03T09:41:00;ADV;Treat Av/17th St;San Francisco;CA;1;;Intersection
160941148;Dw;2016-04-03T00:00:00;9:45;2016-04-03T09:45:00;GOA;300 Block Of Collins St;San Francisco;CA;1;;Premise Address
160941149;Passing Call;2016-04-03T00:00:00;9:47;2016-04-03T09:47:00;HAN;Twin Peaks;;CA;1;;Geo-Override
160941151;Traffic Stop;2016-04-03T00:00:00;9:47;2016-04-03T09:47:00;ADV;San Bruno Av/silliman St;San Francisco;CA;1;;Intersection
160941152;Passing Call;2016-04-03T00:00:00;9:48;2016-04-03T09:48:00;HAN;100 Blk Maiden Ln;San Francisco;CA;1;;Geo-Override
160941153;Traffic Stop;2016-04-03T00:00:00;9:48;2016-04-03T09:48:00;CIT;Bosworth St/elk St;San Francisco;CA;1;;Intersection
160941155;Passing Call;2016-04-03T00:00:00;9:49;2016-04-03T09:49:00;ADV;100 Block Of Tingley St;San Francisco;CA;1;;Premise Address
160941158;Suspicious Person;2016-04-03T00:00:00;9:48;2016-04-03T09:48:00;Not recorded;Octavia St/market St;San Francisco;CA;1;;Intersection
160941161;Fight No Weapon;2016-04-03T00:00:00;9:45;2016-04-03T09:45:00;ADV;100 Block Of 6th St;San Francisco;CA;1;;Premise Address
160941166;Traf Violation Cite;2016-04-03T00:00:00;9:53;2016-04-03T09:53:00;GOA;2600 Block Of California St;San Francisco;CA;1;;Premise Address
160941168;Assault / Battery;2016-04-03T00:00:00;9:54;2016-04-03T09:54:00;HAN;Mason St/jefferson St;San Francisco;CA;1;;Intersection
160941169;Sw;2016-04-03T00:00:00;9:55;2016-04-03T09:55:00;GOA;900 Block Of Avalon Av;San Francisco;CA;1;;Premise Address
160941170;Dw;2016-04-03T00:00:00;9:55;2016-04-03T09:55:00;GOA;2000 Block Of Polk St;San Francisco;CA;1;;Premise Address
160941171;Veh Accident;2016-04-03T00:00:00;9:56;2016-04-03T09:56:00;REP;4th Av/balboa St;San Francisco;CA;1;;Intersection
160941173;Passing Call;2016-04-03T00:00:00;9:57;2016-04-03T09:57:00;Not recorded;100 Block Of Junipero Serra Bl;San Francisco;CA;1;;Premise Address
160941174;Traffic Stop;2016-04-03T00:00:00;9:58;2016-04-03T09:58:00;ADV;Spruce St/geary Bl;San Francisco;CA;1;;Intersection
160941175;Dw;2016-04-03T00:00:00;9:57;2016-04-03T09:57:00;CIT;6400 Block Of California St;San Francisco;CA;1;;Premise Address
160941177;Petty Theft;2016-04-03T00:00:00;9:59;2016-04-03T09:59:00;REP;300 Block Of 11th St;San Francisco;CA;1;;Premise Address
160941178;Homeless Complaint;2016-04-03T00:00:00;9:57;2016-04-03T09:57:00;HAN;Taylor St/bay St;San Francisco;CA;1;;Intersection
160941179;Dw;2016-04-03T00:00:00;9:58;2016-04-03T09:58:00;CIT;200 Block Of Gates St;San Francisco;CA;1;;Premise Address
160941180;Meet W/citizen;2016-04-03T00:00:00;9:57;2016-04-03T09:57:00;HAN;3200 Block Of California St;San Francisco;CA;1;;Common Location
160941182;Drugs;2016-04-03T00:00:00;9:57;2016-04-03T09:57:00;CIT;100 Block Of Albion St;San Francisco;CA;1;;Premise Address
160941183;Passing Call;2016-04-03T00:00:00;10:00;2016-04-03T10:00:00;HAN;Clement St/4th Av;San Francisco;CA;1;;Intersection
160941184;Traf Violation Cite;2016-04-03T00:00:00;9:59;2016-04-03T09:59:00;GOA;100 Block Of Brady St;San Francisco;CA;1;;Premise Address
160941186;Traffic Stop;2016-04-03T00:00:00;10:01;2016-04-03T10:01:00;ADV;Harrison St/langton St;San Francisco;CA;1;;Intersection
160941188;Fight No Weapon;2016-04-03T00:00:00;9:59;2016-04-03T09:59:00;ND;2000 Block Of Market St;San Francisco;CA;1;;Premise Address
160941189;Poss;2016-04-03T00:00:00;9:59;2016-04-03T09:59:00;UTL;Eddy St/jones St;San Francisco;CA;1;;Intersection
160941193;Audible Alarm;2016-04-03T00:00:00;10:02;2016-04-03T10:02:00;NCR;300 Block Of Executive Park Bl;San Francisco;CA;1;;Premise Address
160941194;915;2016-04-03T00:00:00;10:01;2016-04-03T10:01:00;CAN;1700 Block Of California St;San Francisco;CA;1;;Premise Address
160941195;H&r Veh Accident;2016-04-03T00:00:00;10:02;2016-04-03T10:02:00;Not recorded;Columbus Av/beach St;San Francisco;CA;1;;Intersection
160941199;Rz;2016-04-03T00:00:00;10:04;2016-04-03T10:04:00;CIT;2300 Block Of Lake St;San Francisco;CA;1;;Premise Address
160941200;Mentally Disturbed;2016-04-03T00:00:00;10:04;2016-04-03T10:04:00;ADV;500 Block Of Parnassus Av;San Francisco;CA;1;;Premise Address
160941205;Open;2016-04-03T00:00:00;10:06;2016-04-03T10:06:00;CAN;2800 Block Of Leavenworth St;San Francisco;CA;1;;Premise Address
160941208;Drop;2016-04-03T00:00:00;10:06;2016-04-03T10:06:00;CAN;300 Block Of Fulton St;San Francisco;CA;1;;Premise Address
160941209;Traffic Stop;2016-04-03T00:00:00;10:07;2016-04-03T10:07:00;ADV;24th Av/taraval St;San Francisco;CA;1;;Intersection
160941210;Dw;2016-04-03T00:00:00;10:07;2016-04-03T10:07:00;CIT;4600 Block Of Irving St;San Francisco;CA;1;;Premise Address
160941213;Passing Call;2016-04-03T00:00:00;10:08;2016-04-03T10:08:00;Not recorded;4000 Block Of 17th St;San Francisco;CA;1;;Common Location
160941214;Dw;2016-04-03T00:00:00;10:08;2016-04-03T10:08:00;HAN;1800 Block Of Sanchez St;San Francisco;CA;1;;Premise Address
160941215;Suspicious Person;2016-04-03T00:00:00;10:09;2016-04-03T10:09:00;ADV;0 Block Of Jones St;San Francisco;CA;1;;Premise Address
160941217;Report;2016-04-03T00:00:00;10:08;2016-04-03T10:08:00;GOA;0 Block Of Edward St;San Francisco;CA;1;;Premise Address
160941218;Pos Jumper;2016-04-03T00:00:00;10:08;2016-04-03T10:08:00;NOM;3700 Block Of Vicente St;San Francisco;CA;1;;Premise Address
160941219;Passing Call;2016-04-03T00:00:00;10:10;2016-04-03T10:10:00;HAN;700 Block Of Kearny St;San Francisco;CA;1;;Common Location
160941220;Casing;2016-04-03T00:00:00;10:08;2016-04-03T10:08:00;ADV;200 Block Of Clara St;San Francisco;CA;1;;Premise Address
160941222;Indecent Exposure;2016-04-03T00:00:00;10:09;2016-04-03T10:09:00;UTL;600 Block Of Buena Vista West Av;San Francisco;CA;1;;Common Location
160941224;Suspicious Vehicle;2016-04-03T00:00:00;10:09;2016-04-03T10:09:00;ADM;1700 Block Of Ulloa St;San Francisco;CA;1;;Premise Address
160941227;Nabor;2016-04-03T00:00:00;10:11;2016-04-03T10:11:00;HAN;900 Block Of Ellsworth St;San Francisco;CA;1;;Premise Address
160941230;Passing Call;2016-04-03T00:00:00;10:13;2016-04-03T10:13:00;HAN;1700 Block Of Sunnydale Av;San Francisco;CA;1;;Common Location
160941231;H&r Veh Accident;2016-04-03T00:00:00;10:13;2016-04-03T10:13:00;ADV;1300 Block Of Columbus Av;San Francisco;CA;1;;Premise Address
160941232;Audible Alarm;2016-04-03T00:00:00;10:11;2016-04-03T10:11:00;NCR;2000 Block Of Gough St;San Francisco;CA;1;;Premise Address
160941234;Traffic Stop;2016-04-03T00:00:00;10:14;2016-04-03T10:14:00;CIT;Elk St/bosworth St;San Francisco;CA;1;;Intersection
160941235;915;2016-04-03T00:00:00;10:11;2016-04-03T10:11:00;HAN;700 Block Of 15th St;San Francisco;CA;1;;Premise Address
160941236;Complaint Unkn;2016-04-03T00:00:00;10:12;2016-04-03T10:12:00;HAN;500 Block Of Geary St;San Francisco;CA;1;;Premise Address
160941238;Mentally Disturbed;2016-04-03T00:00:00;10:14;2016-04-03T10:14:00;ADV;2600 Block Of Divisadero St;San Francisco;CA;1;;Premise Address
160941243;Suspicious Vehicle;2016-04-03T00:00:00;10:15;2016-04-03T10:15:00;ADV;1700 Block Of Page St;San Francisco;CA;1;;Premise Address
160941247;Drugs;2016-04-03T00:00:00;10:17;2016-04-03T10:17:00;ADV;0 Block Of Olive St;San Francisco;CA;1;;Premise Address
160941248;Wz;2016-04-03T00:00:00;10:18;2016-04-03T10:18:00;CAN;500 Block Of Octavia St;San Francisco;CA;1;;Premise Address
160941250;Audible Alarm;2016-04-03T00:00:00;10:18;2016-04-03T10:18:00;CAN;0 Block Of Division St;San Francisco;CA;1;;Premise Address
160941251;Doorway/917;2016-04-03T00:00:00;10:17;2016-04-03T10:17:00;ADV;0 Block Of Wayne Pl;San Francisco;CA;1;;Premise Address
160941252;Fraud;2016-04-03T00:00:00;10:19;2016-04-03T10:19:00;REP;800 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160941253;Well Being Check;2016-04-03T00:00:00;10:17;2016-04-03T10:17:00;HAN;100 Block Of 6th St;San Francisco;CA;1;;Premise Address
160941254;Burglary;2016-04-03T00:00:00;10:18;2016-04-03T10:18:00;REP;Block Of Stevenson St;San Francisco;CA;1;;Premise Address
160941255;Rep;2016-04-03T00:00:00;10:20;2016-04-03T10:20:00;REP;300 Block Of Post St;San Francisco;CA;1;;Premise Address
160941257;Well Being Check;2016-04-03T00:00:00;10:21;2016-04-03T10:21:00;ADV;6th St/jessie St;San Francisco;CA;1;;Intersection
160941260;Camping;2016-04-03T00:00:00;10:20;2016-04-03T10:20:00;ADV;200 Block Of Alice B Toklas Pl;San Francisco;CA;1;;Premise Address
160941263;917;2016-04-03T00:00:00;10:20;2016-04-03T10:20:00;ND;Fern St/polk St;San Francisco;CA;1;;Intersection
160941264;Rep;2016-04-03T00:00:00;10:21;2016-04-03T10:21:00;HAN;200 Block Of 6th St;San Francisco;CA;1;;Premise Address
160941265;Custody;2016-04-03T00:00:00;10:21;2016-04-03T10:21:00;HAN;100 Block Of Lafayette St;San Francisco;CA;1;;Premise Address
160941266;22500e;2016-04-03T00:00:00;10:22;2016-04-03T10:22:00;CAN;1300 Block Of Ocean Av;San Francisco;CA;1;;Premise Address
160941272;Dw;2016-04-03T00:00:00;10:22;2016-04-03T10:22:00;CIT;1800 Block Of 15th St;San Francisco;CA;1;;Premise Address
160941273;Traffic Stop;2016-04-03T00:00:00;10:24;2016-04-03T10:24:00;CIT;Persia Av/london St;San Francisco;CA;1;;Intersection
160941274;Petty Theft;2016-04-03T00:00:00;10:24;2016-04-03T10:24:00;REP;100 Block Of Turk St;San Francisco;CA;1;;Premise Address
160941276;Traffic Stop;2016-04-03T00:00:00;10:25;2016-04-03T10:25:00;CIT;Stockton St/bay St;San Francisco;CA;1;;Intersection
160941279;Assault / Battery;2016-04-03T00:00:00;10:23;2016-04-03T10:23:00;GOA;9th St/howard St;San Francisco;CA;1;;Intersection
160941280;Person Down;2016-04-03T00:00:00;10:25;2016-04-03T10:25:00;HAN;Hyde St/golden Gate Av;San Francisco;CA;1;;Intersection
160941281;Dw;2016-04-03T00:00:00;10:23;2016-04-03T10:23:00;CIT;1900 Block Of Lombard St;San Francisco;CA;1;;Premise Address
160941284;Traffic Stop;2016-04-03T00:00:00;10:27;2016-04-03T10:27:00;CIT;Mission St/10th St;San Francisco;CA;1;;Intersection
160941290;Passing Call;2016-04-03T00:00:00;10:28;2016-04-03T10:28:00;Not recorded;Block Of San Bruno Av;San Francisco;CA;1;;Premise Address
160941291;Homeless Complaint;2016-04-03T00:00:00;10:27;2016-04-03T10:27:00;Not recorded;Julian Av/15th St;San Francisco;CA;1;;Intersection
160941292;Suspicious Person;2016-04-03T00:00:00;10:28;2016-04-03T10:28:00;UTL;600 Block Of Buena Vista West Av;San Francisco;CA;1;;Common Location
160941293;Suspicious Person;2016-04-03T00:00:00;10:29;2016-04-03T10:29:00;CIT;2400 Block Of 18th Av;San Francisco;CA;1;;Premise Address
160941294;Jo;2016-04-03T00:00:00;10:26;2016-04-03T10:26:00;HAN;2800 Block Of Leavenworth St;San Francisco;CA;1;;Premise Address
160941295;Auto Boost / Strip;2016-04-03T00:00:00;10:29;2016-04-03T10:29:00;REP;5800 Block Of Diamond Heights Bl;San Francisco;CA;1;;Premise Address
160941297;Traffic Stop;2016-04-03T00:00:00;10:31;2016-04-03T10:31:00;CIT;21st Av/fulton St;San Francisco;CA;1;;Intersection
160941298;Silent Alarm;2016-04-03T00:00:00;10:31;2016-04-03T10:31:00;UTL;1200 Block Of Tennessee St;San Francisco;CA;1;;Premise Address
160941301;**Tazer**;2016-04-03T00:00:00;10:31;2016-04-03T10:31:00;REP;1700 Block Of Pacific Av;San Francisco;CA;1;;Premise Address
160941304;H&r Veh Accident;2016-04-03T00:00:00;10:35;2016-04-03T10:35:00;REP;Clay St/divisadero St;San Francisco;CA;1;;Intersection
160941306;Dw;2016-04-03T00:00:00;10:35;2016-04-03T10:35:00;CIT;500 Block Of Ramsell St;San Francisco;CA;1;;Premise Address
160941307;Homeless Complaint;2016-04-03T00:00:00;10:35;2016-04-03T10:35:00;HAN;1500 Block Of Folsom St;San Francisco;CA;1;;Premise Address
160941308;Drugs;2016-04-03T00:00:00;10:35;2016-04-03T10:35:00;GOA;100 Block Of 9th St;San Francisco;CA;1;;Premise Address
160941312;Homeless Complaint;2016-04-03T00:00:00;10:37;2016-04-03T10:37:00;ADV;Folsom St/dore St;San Francisco;CA;1;;Intersection
160941313;Traffic Stop;2016-04-03T00:00:00;10:37;2016-04-03T10:37:00;CIT;Lincoln Wy/35th Av;San Francisco;CA;1;;Intersection
160941314;Wz;2016-04-03T00:00:00;10:37;2016-04-03T10:37:00;CIT;1500 Block Of California St;San Francisco;CA;1;;Premise Address
160941315;Traffic Stop;2016-04-03T00:00:00;10:38;2016-04-03T10:38:00;CIT;Girard St/silver Av;San Francisco;CA;1;;Intersection
160941317;Homeless Complaint;2016-04-03T00:00:00;10:38;2016-04-03T10:38:00;HAN;2100 Block Of Hayes St;San Francisco;CA;1;;Premise Address
160941318;Passing Call;2016-04-03T00:00:00;10:38;2016-04-03T10:38:00;ND;800 Block Of Kearny St;San Francisco;CA;1;;Premise Address
160941320;Passing Call;2016-04-03T00:00:00;10:39;2016-04-03T10:39:00;Not recorded;Mint Pz;;CA;1;;Geo-Override
160941323;Traffic Stop;2016-04-03T00:00:00;10:40;2016-04-03T10:40:00;ADV;5th St/market St;San Francisco;CA;1;;Intersection
160941324;Stolen Vehicle;2016-04-03T00:00:00;10:38;2016-04-03T10:38:00;REP;600 Block Of San Bruno Av;San Francisco;CA;1;;Premise Address
160941326;Well Being Check;2016-04-03T00:00:00;10:37;2016-04-03T10:37:00;HAN;2500 Block Of 25th Av;San Francisco;CA;1;;Premise Address
160941327;Dw;2016-04-03T00:00:00;10:41;2016-04-03T10:41:00;CIT;700 Block Of Naples St;San Francisco;CA;1;;Premise Address
160941328;Burglary;2016-04-03T00:00:00;10:41;2016-04-03T10:41:00;REP;300 Block Of Grant Av;San Francisco;CA;1;;Premise Address
160941330;Traffic Stop;2016-04-03T00:00:00;10:42;2016-04-03T10:42:00;CIT;1000 Block Of Brotherhood Wy;San Francisco;CA;1;;Premise Address
160941331;Passing Call;2016-04-03T00:00:00;10:42;2016-04-03T10:42:00;HAN;Sunset West Tunnel;;CA;1;;Geo-Override
160941333;Dw;2016-04-03T00:00:00;10:42;2016-04-03T10:42:00;CIT;1500 Block Of 27th Av;San Francisco;CA;1;;Premise Address
160941334;Trespasser;2016-04-03T00:00:00;10:42;2016-04-03T10:42:00;GOA;500 Block Of Van Ness Av;San Francisco;CA;1;;Premise Address
160941335;Barking;2016-04-03T00:00:00;10:43;2016-04-03T10:43:00;HAN;2300 Block Of 15th Av;San Francisco;CA;1;;Premise Address
160941336;Loading Dock;2016-04-03T00:00:00;10:42;2016-04-03T10:42:00;CIT;400 Block Of Townsend St;San Francisco;CA;1;;Premise Address
160941337;Passing Call;2016-04-03T00:00:00;10:44;2016-04-03T10:44:00;HAN;Pier 7;;CA;1;;Geo-Override
160941338;Dw;2016-04-03T00:00:00;10:43;2016-04-03T10:43:00;CIT;300 Block Of 18th Av;San Francisco;CA;1;;Premise Address
160941339;Burglary;2016-04-03T00:00:00;10:42;2016-04-03T10:42:00;CAN;200 Block Of Hyde St;San Francisco;CA;1;;Premise Address
160941340;Traffic Stop;2016-04-03T00:00:00;10:44;2016-04-03T10:44:00;ND;Lake Merced Bl/sunset Bl;San Francisco;CA;1;;Intersection
160941341;Bl;2016-04-03T00:00:00;10:44;2016-04-03T10:44:00;GOA;2100 Block Of Cabrillo St;San Francisco;CA;1;;Premise Address
160941342;Fight No Weapon Dv;2016-04-03T00:00:00;10:44;2016-04-03T10:44:00;HAN;2300 Block Of 42nd Av;San Francisco;CA;1;;Premise Address
160941343;Passing Call;2016-04-03T00:00:00;10:45;2016-04-03T10:45:00;HAN;2400-3100 Blk Of San Bruno Ave.;;CA;1;;Geo-Override
160941344;917;2016-04-03T00:00:00;10:43;2016-04-03T10:43:00;ADV;0 Block Of Grace St;San Francisco;CA;1;;Premise Address
160941345;Well Being Check;2016-04-03T00:00:00;10:41;2016-04-03T10:41:00;HAN;4800 Block Of Mission St;San Francisco;CA;1;;Premise Address
160941346;Audible Alarm;2016-04-03T00:00:00;10:44;2016-04-03T10:44:00;NCR;2400 Block Of Mendell St;San Francisco;CA;1;;Premise Address
160941347;Passing Call;2016-04-03T00:00:00;10:46;2016-04-03T10:46:00;HAN;1900 Block Of The Embarcadero Nor;San Francisco;CA;1;;Common Location
160941350;Dw;2016-04-03T00:00:00;10:45;2016-04-03T10:45:00;GOA;300 Block Of Willard North St;San Francisco;CA;1;;Premise Address
160941352;Traffic Stop;2016-04-03T00:00:00;10:47;2016-04-03T10:47:00;CIT;700 Block Of Clement St;San Francisco;CA;1;;Premise Address
160941353;Trespasser;2016-04-03T00:00:00;10:46;2016-04-03T10:46:00;GOA;400 Block Of Sutter St;San Francisco;CA;1;;Premise Address
160941354;Burglary;2016-04-03T00:00:00;10:47;2016-04-03T10:47:00;HAN;0 Block Of Edward St;San Francisco;CA;1;;Premise Address
160941356;22500e;2016-04-03T00:00:00;10:48;2016-04-03T10:48:00;CIT;300 Block Of Moraga St;San Francisco;CA;1;;Premise Address
160941360;Naked;2016-04-03T00:00:00;10:48;2016-04-03T10:48:00;GOA;1000 Blk Minna St;San Francisco;CA;1;;Geo-Override
160941362;Passing Call;2016-04-03T00:00:00;10:50;2016-04-03T10:50:00;HAN;Fisherman Warf;;CA;1;;Geo-Override
160941363;Audible Alarm;2016-04-03T00:00:00;10:48;2016-04-03T10:48:00;NOM;300 Block Of 6th St;San Francisco;CA;1;;Premise Address
160941370;Rep;2016-04-03T00:00:00;10:51;2016-04-03T10:51:00;CAN;23rd St/guerrero St;San Francisco;CA;1;;Intersection
160941371;Suspicious Person;2016-04-03T00:00:00;10:51;2016-04-03T10:51:00;ADV;1700 Block Of Washington St;San Francisco;CA;1;;Premise Address
160941372;Audible Alarm;2016-04-03T00:00:00;10:52;2016-04-03T10:52:00;HAN;200 Block Of Belgrave Av;San Francisco;CA;1;;Premise Address
160941374;Suspicious Person;2016-04-03T00:00:00;10:53;2016-04-03T10:53:00;ND;Golden Gate Av/hyde St;San Francisco;CA;1;;Intersection
160941375;Traffic Stop;2016-04-03T00:00:00;10:54;2016-04-03T10:54:00;ARR;Funston Av/geary Bl;San Francisco;CA;1;;Intersection
160941377;Traffic Stop;2016-04-03T00:00:00;10:54;2016-04-03T10:54:00;CIT;Bosworth St/elk St;San Francisco;CA;1;;Intersection
160941379;Purse Snatch;2016-04-03T00:00:00;10:53;2016-04-03T10:53:00;Not recorded;Golden Gate Av/hyde St;San Francisco;CA;1;;Intersection
160941380;Vehicle Alarm;2016-04-03T00:00:00;10:54;2016-04-03T10:54:00;HAN;1500 Block Of Mcallister St;San Francisco;CA;1;;Premise Address
160941381;Poss;2016-04-03T00:00:00;10:53;2016-04-03T10:53:00;HAN;300 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160941383;Petty Theft;2016-04-03T00:00:00;10:55;2016-04-03T10:55:00;REP;1400 Block Of La Playa;San Francisco;CA;1;;Premise Address
160941385;Wz;2016-04-03T00:00:00;10:54;2016-04-03T10:54:00;HAN;400 Block Of Turk St;San Francisco;CA;1;;Premise Address
160941387;Traffic Stop;2016-04-03T00:00:00;10:56;2016-04-03T10:56:00;CIT;527 Sutter Ca 7knc493 Sufficient;;CA;1;;Geo-Override
160941388;Passing Call;2016-04-03T00:00:00;10:56;2016-04-03T10:56:00;HAN;Twin Peaks;;CA;1;;Geo-Override
160941390;Audible Alarm;2016-04-03T00:00:00;10:56;2016-04-03T10:56:00;NCR;100 Block Of Tehama St;San Francisco;CA;1;;Premise Address
